Numero,Cliente,Saldo
1667,51500,78763
1668,27826,41321
1669,99696,29116
1670,31872,76922
1671,47521,70313
1672,63273,62653
1673,14684,95288
1674,35625,92503
1675,49963,69374
1676,88687,29151
1677,61303,31121
1678,83205,69250
1679,77396,35600
1680,46957,14378
1681,82503,84643
1682,82933,82853
1683,37932,87717
1684,36071,33355
1685,46871,32565
1686,22347,12431
1687,77366,20318
1688,59596,6264
1689,28978,30643
1690,84832,22742
1691,155,46732
1692,42371,91798
1693,94743,93905
1694,6066,25103
1695,327,6679
1696,72099,31269
1697,40562,94869
1698,15230,32057
1699,86067,42499
1700,21386,92663
1701,46537,18085
1702,35568,46073
1703,31403,8102
1704,44208,74241
1705,28310,2284
1706,11878,88723
1707,10258,47265
1708,34732,36100
1709,27919,86437
1710,21349,10646
1711,11475,83925
1712,82883,43056
1713,28079,10704
1714,71415,79917
1715,69791,47041
1716,8353,55416
1717,48997,41602
1718,8171,57733
1719,45940,886
1720,62266,11174
1721,82425,35659
1722,3058,49254
1723,88362,90148
1724,97345,28128
1725,37345,41468
1726,67974,89895
1727,73178,43280
1728,29456,90495
1729,13570,39441
1730,11324,61179
1731,23541,6090
1732,76879,37044
1733,23232,1443
1734,98670,85003
1735,24471,84258
1736,67224,55635
1737,10165,78626
1738,41081,10181
1739,20257,37023
1740,98056,7420
1741,19649,12553
1742,33189,76428
1743,54850,90472
1744,17919,28824
1745,92281,37284
1746,63478,31533
1747,97484,2233
1748,41479,45768
1749,53750,50667
1750,45846,70591
1751,71912,20953
1752,70782,81303
1753,46457,4175
1754,40727,70459
1755,88945,15576
1756,23838,78192
1757,1230,20005
1758,87607,89927
1759,47252,71601
1760,91636,95277
1761,57881,74572
1762,87127,17350
1763,73877,4788
1764,22204,33841
1765,44983,91497
1766,29933,30091
1767,70784,10879
1768,23953,42358
1769,13012,94679
1770,55070,76552
1771,10072,19843
1772,16186,21765
1773,73735,50720
1774,63206,59254
1775,41396,61885
1776,95593,17239
1777,85540,97193
1778,61483,5611
1779,27275,97799
1780,90198,41993
1781,30752,172
1782,80875,10050
1783,79657,40286
1784,64592,8985
1785,12240,45518
1786,12728,843
1787,95649,89089
1788,85424,19563
1789,775,1738
1790,35243,39503
1791,29587,44960
1792,15672,63426
1793,49697,96372
1794,87200,28027
1795,94363,78782
1796,17510,62173
1797,71360,75052
1798,62171,67617
1799,98506,46177
1800,57780,8176
1801,88169,48217
1802,29539,98828
1803,101554,55697
1804,41869,9169
1805,59832,90197
1806,19106,63641
1807,12334,45888
1808,83227,60826
1809,3515,90063
1810,15340,93878
1811,1469,63715
1812,98706,78209
1813,66513,69005
1814,9143,20060
1815,58349,13999
1816,59165,88078
1817,69223,62885
1818,78229,59935
1819,24892,82183
1820,40201,8613
1821,8980,35609
1822,84798,58118
1823,88737,94182
1824,290,8005
1825,26316,88364
1826,71777,28882
1827,55397,5200
1828,31311,16199
1829,74553,64946
1830,42330,66687
1831,21797,7305
1832,101417,28776
1833,96276,1692
1834,56016,88237
1835,76201,96901
1836,97935,71269
1837,95612,7209
1838,79858,93998
1839,86867,88971
1840,71744,45693
1841,93612,35603
1842,18361,71702
1843,14017,60256
1844,37689,84689
1845,34707,25829
1846,13194,729
1847,83655,6758
1848,99491,43569
1849,42064,52051
1850,87895,642
1851,34056,79587
1852,40398,85501
1853,56880,27740
1854,28486,19016
1855,2439,35320
1856,12028,13525
1857,19923,51375
1858,27196,51442
1859,46934,64833
1860,14764,43922
1861,5402,41688
1862,77901,69076
1863,25125,22096
1864,31924,82890
1865,76065,12141
1866,491,7264
1867,81159,78774
1868,32842,19515
1869,3491,14258
1870,36376,96015
1871,13411,21681
1872,95622,51082
1873,94568,85308
1874,92573,36419
1875,86457,66791
1876,49424,99317
1877,86019,39427
1878,70574,69016
1879,33613,65813
1880,61894,95614
1881,54165,42499
1882,76431,61424
1883,34276,83646
1884,791,23107
1885,47332,14945
1886,60287,67704
1887,27660,95126
1888,17055,4589
1889,40333,96146
1890,63748,23617
1891,46656,51907
1892,22041,95795
1893,80482,3412
1894,32929,91013
1895,40964,11673
1896,42985,97626
1897,90881,59629
1898,1851,79911
1899,95042,90078
1900,52481,98461
1901,11299,37878
1902,26313,34695
1903,82293,90644
1904,38343,70904
1905,95925,83100
1906,62975,50055
1907,1575,20583
1908,70305,28345
1909,63815,2664
1910,25031,81206
1911,54005,31068
1912,98733,88444
1913,11983,34762
1914,63209,51153
1915,2405,53253
1916,28534,56655
1917,43462,40899
1918,6370,4066
1919,63951,6811
1920,4904,52897
1921,74973,41863
1922,10128,18734
1923,19824,49145
1924,44139,66100
1925,65892,79983
1926,22565,36604
1927,41311,64588
1928,28635,75513
1929,95097,39745
1930,56588,78840
1931,30757,58212
1932,62984,93602
1933,48358,89266
1934,67786,35077
1935,24496,29985
1936,101270,34801
1937,93323,39359
1938,42447,28844
1939,76816,27555
1940,79462,59546
1941,65447,43633
1942,48200,10412
1943,78335,45126
1944,17164,77281
1945,88268,27799
1946,37853,17159
1947,38739,74294
1948,11866,77269
1949,11493,83395
1950,77987,17307
1951,3954,44740
1952,51841,35652
1953,54963,64775
1954,85931,16753
1955,17489,3097
1956,64788,53832
1957,18711,50694
1958,74659,10676
1959,8432,15680
1960,59892,18572
1961,37867,51602
1962,34984,27442
1963,11140,84776
1964,56448,14188
1965,29713,47020
1966,85024,90895
1967,53626,55580
1968,70351,22656
1969,57515,60918
1970,38032,5354
1971,23883,93104
1972,33353,14661
1973,61098,1154
1974,1319,762
1975,101546,85646
1976,23488,92070
1977,57664,44035
1978,82898,86386
1979,47443,96384
1980,19925,31798
1981,90780,2466
1982,9968,47254
1983,101054,5761
1984,69092,57030
1985,76941,51634
1986,47568,65070
1987,84741,95776
1988,95055,28298
1989,101775,80121
1990,42579,83326
1991,61418,97942
1992,3892,79434
1993,92047,66366
1994,101842,53332
1995,11844,34489
1996,62112,15010
1997,61274,4343
1998,86032,90922
1999,50938,52559
2000,92731,95300
2001,9685,42266
2002,82137,64267
2003,2433,96259
2004,77203,26349
2005,96296,75821
2006,5296,25020
2007,5552,30640
2008,70192,56041
2009,2359,88032
2010,80110,59218
2011,32962,16524
2012,72054,25897
2013,80923,31787
2014,69374,68997
2015,68499,56996
2016,25203,64548
2017,83123,52266
2018,45375,89405
2019,16064,81680
2020,74254,64110
2021,35312,98799
2022,33315,76927
2023,89823,96650
2024,83042,24757
2025,75681,57194
2026,45653,34880
2027,16149,999
2028,33236,66074
2029,40109,42469
2030,22336,41975
2031,35672,29827
2032,71355,51066
2033,6378,52052
2034,11623,94754
2035,54244,1618
2036,15969,89906
2037,88581,65827
2038,24166,62446
2039,26349,47759
2040,43125,27702
2041,8980,13888
2042,48632,685
2043,15279,39621
2044,16821,31173
2045,45248,88781
2046,70339,98224
2047,96186,9028
2048,84502,54651
2049,75227,76863
2050,99878,27146
2051,960,1493
2052,17757,59108
2053,35752,27073
2054,98223,16128
2055,60736,34986
2056,99968,80321
2057,36070,37552
2058,16334,26144
2059,34894,88967
2060,18907,61946
2061,56794,86995
2062,22969,66318
2063,82836,53654
2064,63848,97299
2065,9467,28275
2066,34905,33044
2067,97276,87774
2068,57736,5718
2069,30965,485
2070,91847,45197
2071,36554,91806
2072,34392,28000
2073,19835,67430
2074,39888,89773
2075,35844,26076
2076,21520,39937
2077,57944,87228
2078,80948,59435
2079,600,63308
2080,49631,58097
2081,94419,95238
2082,8124,73911
2083,72019,93391
2084,36802,21608
2085,6155,54959
2086,9949,91203
2087,21744,85804
2088,29345,56013
2089,41083,90306
2090,14698,70756
2091,86892,72317
2092,52587,11081
2093,76854,15750
2094,46615,54203
2095,53461,93436
2096,72080,11674
2097,12971,38019
2098,34128,24795
2099,30040,32274
2100,28637,72976
2101,23341,70727
2102,99961,85036
2103,73878,21250
2104,18212,32843
2105,78286,67782
2106,29560,7860
2107,4593,523
2108,45026,80982
2109,11922,66684
2110,39620,45632
2111,92798,56121
2112,69805,37373
2113,45343,24005
2114,84190,37370
2115,100584,84345
2116,99429,98893
2117,61586,74063
2118,39547,47041
2119,15962,98116
2120,98213,22362
2121,98533,93229
2122,26809,69105
2123,82617,20668
2124,88954,2474
2125,50914,29119
2126,25195,72409
2127,54525,86373
2128,38851,20124
2129,72912,2618
2130,87458,32139
2131,79399,41441
2132,24680,55453
2133,11856,19634
2134,2235,88258
2135,22873,81564
2136,76718,71995
2137,91979,82609
2138,62779,9208
2139,709,33840
2140,82473,35675
2141,35749,31552
2142,70883,52800
2143,46001,77818
2144,3580,45551
2145,94918,19274
2146,28595,5141
2147,21534,55396
2148,68520,27127
2149,48569,42756
2150,62728,21595
2151,63111,3315
2152,2122,46764
2153,62284,50941
2154,89111,50681
2155,67673,51017
2156,44085,6423
2157,97635,66615
2158,62637,34946
2159,31401,86529
2160,45343,26017
2161,88955,35360
2162,15981,8619
2163,83327,68618
2164,69193,33897
2165,2240,91645
2166,558,34576
2167,23837,29288
2168,46364,77345
2169,30505,42498
2170,101146,14673
2171,63134,51329
2172,61989,15481
2173,86572,88937
2174,85193,5101
2175,2723,17780
2176,79334,22142
2177,79000,89430
2178,81615,24452
2179,34338,48765
2180,84383,31603
2181,93514,59475
2182,42286,76719
2183,17023,15455
2184,100415,43298
2185,55809,2792
2186,98382,98902
2187,101205,95790
2188,80480,19998
2189,85303,82838
2190,36314,47981
2191,85437,43562
2192,55199,55314
2193,88245,47242
2194,101363,22930
2195,70707,40207
2196,14632,20968
2197,27662,43181
2198,39331,25166
2199,8792,37585
2200,79265,45186
2201,25904,4451
2202,62062,70111
2203,81174,83924
2204,36460,28166
2205,73107,6247
2206,93886,20363
2207,63013,82811
2208,62255,51835
2209,17221,93489
2210,20340,75695
2211,38119,57519
2212,5679,1944
2213,27982,61417
2214,71232,848
2215,38327,57293
2216,16246,77359
2217,46701,41203
2218,83818,14136
2219,18555,478
2220,25880,7771
2221,93949,94987
2222,50285,6007
2223,34552,72362
2224,72733,57324
2225,8985,67831
2226,63571,28919
2227,42204,70753
2228,34473,84169
2229,55768,90296
2230,28273,9706
2231,69834,55843
2232,16545,63866
2233,41188,76429
2234,70776,21583
2235,95068,91885
2236,44730,16125
2237,35521,46704
2238,23201,83968
2239,15847,6519
2240,65905,42770
2241,90041,8333
2242,43134,31217
2243,36497,64684
2244,45331,46980
2245,48538,65891
2246,7284,6046
2247,70238,51761
2248,56052,6114
2249,77437,19376
2250,59433,33681
2251,5684,91896
2252,31629,82853
2253,22958,60958
2254,64066,42649
2255,39314,73489
2256,69931,71683
2257,41164,23171
2258,38945,2677
2259,54836,32960
2260,63861,32996
2261,19632,11952
2262,96026,76384
2263,93746,77295
2264,43400,76967
2265,61594,99277
2266,39592,37946
2267,9273,8069
2268,61580,70016
2269,41477,48461
2270,94396,81137
2271,86548,52531
2272,34634,47787
2273,25358,52369
2274,1390,96418
2275,47617,8829
2276,45269,4618
2277,61899,54691
2278,68157,20891
2279,77565,43326
2280,87884,66155
2281,91905,76244
2282,60718,67831
2283,19526,35348
2284,2997,35939
2285,33169,98445
2286,96280,80663
2287,79551,21340
2288,35073,42836
2289,29003,4254
2290,1984,66463
2291,82900,44033
2292,15233,20079
2293,48331,84906
2294,14632,43779
2295,68052,29612
2296,58302,99259
2297,390,5999
2298,84807,69910
2299,72954,15359
2300,55400,42848
2301,69700,59365
2302,65405,5184
2303,45211,21787
2304,82179,5630
2305,7818,99727
2306,97376,63438
2307,16760,83642
2308,99917,21069
2309,63986,94947
2310,52993,26045
2311,100470,56578
2312,1624,62416
2313,34270,14120
2314,21344,34705
2315,27193,2402
2316,11918,17357
2317,81238,44218
2318,88297,85416
2319,52181,80946
2320,36634,30749
2321,16859,24396
2322,67916,97850
2323,5238,96441
2324,50200,743
2325,59612,79882
2326,62447,83292
2327,29959,24431
2328,79570,27956
2329,72031,20333
2330,38717,1751
2331,58397,81847
2332,93818,52002
2333,43594,23207
2334,19178,94972
2335,68345,70361
2336,95067,10654
2337,29445,64339
2338,78346,16925
2339,92449,32761
2340,23674,1939
2341,65886,91389
2342,69032,24817
2343,36175,74800
2344,91907,11750
2345,41089,15135
2346,4119,3602
2347,49367,83364
2348,40210,54579
2349,52991,86997
2350,4589,14657
2351,49297,81995
2352,28261,36958
2353,20678,90695
2354,27787,42024
2355,24725,75473
2356,58778,80121
2357,71205,51233
2358,43499,13835
2359,50681,31419
2360,9512,13214
2361,76433,62294
2362,74422,43174
2363,30380,649
2364,50,13120
2365,18675,37350
2366,20127,94899
2367,57210,38718
2368,70002,61147
2369,18247,80296
2370,27045,94069
2371,54826,95100
2372,74019,32346
2373,53230,64960
2374,57024,37719
2375,89965,86880
2376,28742,94282
2377,85944,51716
2378,37564,51130
2379,65218,49883
2380,11675,62711
2381,31845,5981
2382,90261,20740
2383,37329,79014
2384,8570,10401
2385,63867,27006
2386,8798,5475
2387,61843,70860
2388,52581,17200
2389,33282,13051
2390,32278,46951
2391,24769,58408
2392,94338,87732
2393,93013,92067
2394,22286,27176
2395,23509,62200
2396,96624,75588
2397,17517,58748
2398,38120,20260
2399,68895,36987
2400,31844,35077
2401,52699,65414
2402,21571,14135
2403,55582,43667
2404,56059,8320
2405,51536,36252
2406,49716,75805
2407,33343,37654
2408,51444,63529
2409,79932,16245
2410,67815,49324
2411,62402,47470
2412,122,21208
2413,53762,55384
2414,16810,18899
2415,80338,96911
2416,18382,79227
2417,40761,13184
2418,8851,52853
2419,69796,48352
2420,75901,69306
2421,40491,50107
2422,22518,565
2423,38766,35381
2424,38850,37342
2425,101471,52178
2426,48756,65693
2427,33251,63238
2428,66593,42713
2429,57575,57736
2430,58552,33213
2431,99248,22818
2432,7616,44823
2433,84705,28984
2434,91688,56763
2435,89874,87371
2436,76290,48472
2437,28717,43132
2438,60117,75809
2439,70017,49282
2440,10740,24268
2441,15226,83439
2442,39108,36953
2443,31996,36264
2444,98105,20968
2445,91422,76126
2446,43723,4796
2447,28204,5105
2448,2780,56509
2449,10767,31898
2450,53495,39369
2451,18635,57167
2452,100885,54014
2453,78830,26450
2454,68847,1439
2455,15500,60979
2456,85240,53778
2457,51298,54861
2458,83295,43222
2459,33037,66183
2460,34455,58880
2461,50092,5868
2462,79089,31911
2463,61311,91952
2464,55558,21659
2465,80137,34870
2466,75749,18136
2467,80901,8045
2468,70140,24921
2469,15596,83495
2470,30904,18302
2471,65164,39825
2472,80913,23948
2473,2851,55386
2474,95095,12057
2475,72156,38392
2476,45632,12306
2477,37594,58334
2478,65801,90146
2479,98893,91955
2480,23467,14595
2481,86105,42419
2482,37317,19678
2483,101716,24148
2484,55477,19330
2485,50987,98654
2486,10645,77063
2487,2032,16884
2488,69755,4622
2489,1598,25780
2490,39826,11237
2491,1535,50951
2492,84739,76607
2493,8812,49279
2494,31253,72481
2495,89773,66962
2496,64065,5952
2497,20756,11037
2498,14310,79739
2499,14812,98440
2500,2614,67531
2501,93371,54433
2502,78866,32116
2503,66962,6
2504,5116,34998
2505,71118,82248
2506,55087,7409
2507,55670,82396
2508,46713,42774
2509,20802,90569
2510,70652,22835
2511,93992,48567
2512,41281,13420
2513,5426,2611
2514,53215,2136
2515,95193,1279
2516,61663,20311
2517,36994,33743
2518,26667,85438
2519,23560,44746
2520,7776,40531
2521,100600,49948
2522,33303,10723
2523,76143,63026
2524,27273,28254
2525,20450,69558
2526,30911,17286
2527,1768,37820
2528,46649,54213
2529,60160,95488
2530,77082,24591
2531,56646,42732
2532,40278,51478
2533,77972,70255
2534,56187,73511
2535,34743,99300
2536,64548,53131
2537,70810,77749
2538,93526,51883
2539,44598,30625
2540,47802,28397
2541,17184,41035
2542,23986,9238
2543,53971,99813
2544,96105,58883
2545,33644,70095
2546,51540,79287
2547,56466,39518
2548,23646,719
2549,5455,2228
2550,26983,44705
2551,4649,52304
2552,93978,43076
2553,43617,79053
2554,94128,57167
2555,45110,69991
2556,29094,97161
2557,36849,4932
2558,26985,32081
2559,75938,37275
2560,69512,54658
2561,25576,21272
2562,78569,48829
2563,9762,33037
2564,93169,35141
2565,7902,17352
2566,40682,69596
2567,24435,1322
2568,1691,59783
2569,78290,77624
2570,4245,49184
2571,50772,2766
2572,58517,90405
2573,20406,67354
2574,101609,68652
2575,73687,37513
2576,23202,29277
2577,20931,66789
2578,81182,67368
2579,75225,42231
2580,78807,8356
2581,8413,38172
2582,6903,30268
2583,54002,58937
2584,50239,2386
2585,62929,8598
2586,97770,35905
2587,70778,97505
2588,87091,75288
2589,94653,38689
2590,70648,70829
2591,32067,20052
2592,96559,47612
2593,60688,98250
2594,9801,71817
2595,41547,27849
2596,101480,88328
2597,37887,74773
2598,80795,57862
2599,35587,3905
2600,79181,13357
2601,33113,49536
2602,84745,4817
2603,16868,93117
2604,96171,32777
2605,69814,54466
2606,71897,67345
2607,83655,77260
2608,16424,15323
2609,50782,31839
2610,75816,69876
2611,32067,3551
2612,13250,24938
2613,47891,96758
2614,26971,34686
2615,87179,21848
2616,54364,95065
2617,87622,2910
2618,37846,96241
2619,47832,85405
2620,79162,20270
2621,11113,6993
2622,48343,12814
2623,56858,96010
2624,13200,72325
2625,86613,48260
2626,94998,31446
2627,59035,33745
2628,81184,39193
2629,74834,89616
2630,47432,25611
2631,58853,98555
2632,19168,99999
2633,50040,13453
2634,18933,1215
2635,79177,33781
2636,43584,43193
2637,37148,13358
2638,37674,12630
2639,47593,63093
2640,94585,21435
2641,44394,31168
2642,85264,43874
2643,65634,4828
2644,57039,85598
2645,47404,17011
2646,63040,40564
2647,57659,55921
2648,95511,47724
2649,99722,81634
2650,90457,94751
2651,84983,82861
2652,58614,25469
2653,70785,78996
2654,68912,72855
2655,15198,96814
2656,30549,44042
2657,86707,39540
2658,22668,99588
2659,30565,21044
2660,99788,54405
2661,39734,49731
2662,76920,69580
2663,69010,19297
2664,84350,72263
2665,13321,12998
2666,79828,92322
2667,90344,7896
2668,19742,99855
2669,25181,52149
2670,76944,63929
2671,17384,92090
2672,70369,7560
2673,42375,50116
2674,3863,80534
2675,51763,14425
2676,48765,62351
2677,22505,86198
2678,4248,18132
2679,67089,13020
2680,50217,92546
2681,41330,22142
2682,60960,77230
2683,45819,8842
2684,77084,47880
2685,31108,34531
2686,90271,15584
2687,26871,79008
2688,14364,52328
2689,83976,25286
2690,73555,41767
2691,48557,2900
2692,62623,86979
2693,67783,15227
2694,45922,51623
2695,48683,84778
2696,3283,71205
2697,6216,41118
2698,74933,31481
2699,101809,21341
2700,33456,12866
2701,9533,18195
2702,84129,66178
2703,61415,26002
2704,91301,20208
2705,60612,83459
2706,47665,74878
2707,20042,67497
2708,87958,18185
2709,13710,99022
2710,99187,25894
2711,22196,94765
2712,67695,555
2713,3024,33222
2714,39684,84712
2715,32523,80244
2716,5664,83458
2717,2022,28973
2718,51537,77416
2719,69474,69256
2720,46542,22365
2721,17144,12219
2722,10587,42737
2723,60360,12967
2724,86371,63254
2725,83881,59540
2726,37694,68322
2727,57237,99978
2728,39316,67620
2729,40593,85026
2730,46932,65111
2731,14200,88496
2732,2675,17440
2733,49236,1742
2734,77957,35768
2735,42205,72796
2736,97285,42418
2737,47605,75132
2738,15284,93335
2739,75559,70266
2740,16825,76718
2741,24232,85637
2742,99971,87862
2743,27054,21277
